InvoiceNo,StockCode,Country,Local_Currency,CustomerID,InvoiceDate,UnitPrice,Total_Quantity_Sold,Month,DayOfWeek,Competitor_Price
552288,20727,MEXICO,MXN,13313,2011-05-08 13:20:00,41.25,10,5,6,38.79308451577395
552288,22383,MEXICO,MXN,13313,2011-05-08 13:20:00,41.25,10,5,6,41.53336429075753
552288,23202,MEXICO,MXN,13313,2011-05-08 13:20:00,52.0,10,5,6,52.28145047747331
552288,23203,MEXICO,MXN,13313,2011-05-08 13:20:00,52.0,10,5,6,50.27189751342488
552288,84755,MEXICO,MXN,13313,2011-05-08 13:20:00,16.25,32,5,6,15.734624199404367
552288,85099B,MEXICO,MXN,13313,2011-05-08 13:20:00,52.0,20,5,6,50.269083473796734
552288,85123A,MEXICO,MXN,13313,2011-05-08 13:20:00,73.75,12,5,6,78.7894656533431
552289,21212,MEXICO,MXN,17869,2011-05-08 13:24:00,13.750000000000002,1,5,6,14.209532563168365
552289,84978,MEXICO,MXN,17869,2011-05-08 13:24:00,31.25,4,5,6,29.640438145255427
552290,20724,MEXICO,MXN,16007,2011-05-08 13:32:00,21.25,2,5,6,19.980044116139396
552290,21498,MEXICO,MXN,16007,2011-05-08 13:32:00,10.5,25,5,6,10.043638366320046
552290,21931,MEXICO,MXN,16007,2011-05-08 13:32:00,52.0,1,5,6,49.320200921251526
552290,22386,MEXICO,MXN,16007,2011-05-08 13:32:00,52.0,1,5,6,52.28862259718832
552290,22411,MEXICO,MXN,16007,2011-05-08 13:32:00,52.0,1,5,6,52.1890661472275
552290,23202,MEXICO,MXN,16007,2011-05-08 13:32:00,52.0,1,5,6,54.689489480522845
552290,23203,MEXICO,MXN,16007,2011-05-08 13:32:00,52.0,1,5,6,51.22446702370898
552290,47566,MEXICO,MXN,16007,2011-05-08 13:32:00,123.75,4,5,6,128.33228808349494
552290,71459,MEXICO,MXN,16007,2011-05-08 13:32:00,21.25,12,5,6,21.96421492814219
552290,84077,MEXICO,MXN,16007,2011-05-08 13:32:00,7.249999999999999,48,5,6,7.421359059191979
552290,84755,MEXICO,MXN,16007,2011-05-08 13:32:00,16.25,8,5,6,15.984989552890564
552290,85099B,MEXICO,MXN,16007,2011-05-08 13:32:00,52.0,1,5,6,50.62200536375026
552290,85099C,MEXICO,MXN,16007,2011-05-08 13:32:00,52.0,1,5,6,52.748687152694046
552290,85123A,MEXICO,MXN,16007,2011-05-08 13:32:00,73.75,6,5,6,75.85164508667373
552291,21181,MEXICO,MXN,15421,2011-05-08 14:00:00,52.5,12,5,6,54.10109769138117
552291,22386,MEXICO,MXN,15421,2011-05-08 14:00:00,52.0,10,5,6,50.444113223039494
552291,22411,MEXICO,MXN,15421,2011-05-08 14:00:00,52.0,10,5,6,54.47943089699103
552291,84755,MEXICO,MXN,15421,2011-05-08 14:00:00,16.25,16,5,6,15.135108416218976
552291,85099B,MEXICO,MXN,15421,2011-05-08 14:00:00,52.0,10,5,6,52.13182080047656
552292,23203,MEXICO,MXN,15421,2011-05-08 14:02:00,52.0,10,5,6,51.413061788535934
552293,21977,MEXICO,MXN,16232,2011-05-08 14:05:00,13.750000000000002,24,5,6,14.501643871226861
552293,84879,MEXICO,MXN,16232,2011-05-08 14:05:00,42.25,8,5,6,44.419273865555006
552294,47566,MEXICO,MXN,16232,2011-05-08 14:06:00,123.75,5,5,6,124.93568812383937
552294,84991,MEXICO,MXN,16232,2011-05-08 14:06:00,13.750000000000002,24,5,6,14.009704617304637
552294,85123A,MEXICO,MXN,16232,2011-05-08 14:06:00,73.75,12,5,6,66.1154331593409
552295,22197,MEXICO,MXN,14224,2011-05-08 14:08:00,21.25,2,5,6,21.157138564053007
552295,22993,MEXICO,MXN,14224,2011-05-08 14:08:00,31.25,1,5,6,29.795532927296584
552295,84077,MEXICO,MXN,14224,2011-05-08 14:08:00,7.249999999999999,48,5,6,7.685993717149905
552296,20725,MEXICO,MXN,15518,2011-05-08 14:09:00,41.25,4,5,6,40.352771034277744
552296,20727,MEXICO,MXN,15518,2011-05-08 14:09:00,41.25,2,5,6,40.10559050313011
552296,21080,MEXICO,MXN,15518,2011-05-08 14:09:00,21.25,4,5,6,19.56403475196637
552296,21212,MEXICO,MXN,15518,2011-05-08 14:09:00,13.750000000000002,24,5,6,13.557513989881496
552296,21213,MEXICO,MXN,15518,2011-05-08 14:09:00,13.750000000000002,6,5,6,13.944164222354239
552296,21977,MEXICO,MXN,15518,2011-05-08 14:09:00,13.750000000000002,8,5,6,14.29214803705704
552296,22383,MEXICO,MXN,15518,2011-05-08 14:09:00,41.25,3,5,6,39.54738963694533
552296,22993,MEXICO,MXN,15518,2011-05-08 14:09:00,31.25,6,5,6,32.709624752163904
552296,47566,MEXICO,MXN,15518,2011-05-08 14:09:00,123.75,3,5,6,125.65367829735668
552296,71459,MEXICO,MXN,15518,2011-05-08 14:09:00,21.25,12,5,6,22.05335714315063
552298,84978,MEXICO,MXN,14507,2011-05-08 14:18:00,31.25,6,5,6,28.53389819226958
552299,22423,MEXICO,MXN,15827,2011-05-08 14:44:00,318.75,1,5,6,329.25121253668146
552302,21080,MEXICO,MXN,14606,2011-05-08 14:59:00,21.25,4,5,6,21.154182097925997
552303,20725,MEXICO,MXN,14341,2011-05-08 15:15:00,41.25,10,5,6,43.946969527043606
552303,21931,MEXICO,MXN,14341,2011-05-08 15:15:00,52.0,10,5,6,48.54839151482957
552303,22386,MEXICO,MXN,14341,2011-05-08 15:15:00,52.0,10,5,6,54.13454206617163
552303,22411,MEXICO,MXN,14341,2011-05-08 15:15:00,52.0,10,5,6,53.750602035854605
552303,23199,MEXICO,MXN,14341,2011-05-08 15:15:00,52.0,10,5,6,49.42396066262752
552303,23206,MEXICO,MXN,14341,2011-05-08 15:15:00,41.25,10,5,6,41.81537308232977
552303,85099B,MEXICO,MXN,14341,2011-05-08 15:15:00,52.0,10,5,6,55.736996139301276
552304,47566,MEXICO,MXN,12748,2011-05-08 15:15:00,123.75,1,5,6,129.31890342347913
552304,84978,MEXICO,MXN,12748,2011-05-08 15:15:00,31.25,12,5,6,31.356285250389714
552305,23202,MEXICO,MXN,14341,2011-05-08 15:16:00,52.0,10,5,6,50.89036903678964
552305,23203,MEXICO,MXN,14341,2011-05-08 15:16:00,52.0,10,5,6,54.31423347485277
552305,23209,MEXICO,MXN,14341,2011-05-08 15:16:00,41.25,10,5,6,39.6953977218878
552308,22197,MEXICO,MXN,17410,2011-05-08 15:21:00,21.25,12,5,6,20.510151868176973
552309,21080,MEXICO,MXN,13835,2011-05-08 15:22:00,21.25,12,5,6,21.781740874554576
552309,22382,MEXICO,MXN,13835,2011-05-08 15:22:00,41.25,10,5,6,41.303608584284426
552309,22383,MEXICO,MXN,13835,2011-05-08 15:22:00,41.25,10,5,6,41.52593337749456
552310,21212,MEXICO,MXN,17323,2011-05-08 15:22:00,13.750000000000002,3,5,6,13.44524178465697
552310,21977,MEXICO,MXN,17323,2011-05-08 15:22:00,13.750000000000002,3,5,6,14.859639640768485
552310,22382,MEXICO,MXN,17323,2011-05-08 15:22:00,41.25,1,5,6,43.388867730012784
552310,22386,MEXICO,MXN,17323,2011-05-08 15:22:00,52.0,2,5,6,56.641164992230415
552310,23199,MEXICO,MXN,17323,2011-05-08 15:22:00,52.0,2,5,6,58.36869753651719
552310,23203,MEXICO,MXN,17323,2011-05-08 15:22:00,52.0,2,5,6,48.44118277544878
552310,23206,MEXICO,MXN,17323,2011-05-08 15:22:00,41.25,3,5,6,43.46903867066828
552310,84991,MEXICO,MXN,17323,2011-05-08 15:22:00,13.750000000000002,3,5,6,15.646099944809178
552311,21790,MEXICO,MXN,15312,2011-05-08 15:22:00,21.25,12,5,6,19.266951331395376
552311,85123A,MEXICO,MXN,15312,2011-05-08 15:22:00,63.74999999999999,32,5,6,63.816323729460045
552312,22178,MEXICO,MXN,13427,2011-05-08 15:58:00,31.25,12,5,6,31.068626318269065
552312,84978,MEXICO,MXN,13427,2011-05-08 15:58:00,26.5,36,5,6,26.759221437242005
552313,22382,MEXICO,MXN,13139,2011-05-08 16:03:00,41.25,10,5,6,39.93807036900585
552313,22384,MEXICO,MXN,13139,2011-05-08 16:03:00,41.25,10,5,6,43.83569230709387
552313,23199,MEXICO,MXN,13139,2011-05-08 16:03:00,52.0,30,5,6,57.35774375170881
552313,23201,MEXICO,MXN,13139,2011-05-08 16:03:00,52.0,30,5,6,51.720944492619616
552313,23206,MEXICO,MXN,13139,2011-05-08 16:03:00,41.25,10,5,6,43.74294313608585
552315,21212,CHILE,CLP,12700,2011-05-08 16:10:00,550.0,24,5,6,560.7083203299467
552315,22423,CHILE,CLP,12700,2011-05-08 16:10:00,12750.0,1,5,6,13207.333301732948
552315,22629,CHILE,CLP,12700,2011-05-08 16:10:00,1950.0,12,5,6,1963.9830789243515
552315,23199,CHILE,CLP,12700,2011-05-08 16:10:00,2080.0,10,5,6,2100.1461328236796
552315,23206,CHILE,CLP,12700,2011-05-08 16:10:00,1650.0,10,5,6,1577.7509188542738
552315,84879,CHILE,CLP,12700,2011-05-08 16:10:00,1690.0,16,5,6,1764.178586833719
552315,85099C,CHILE,CLP,12700,2011-05-08 16:10:00,2080.0,10,5,6,2156.72664421748
552316,22178,MEXICO,MXN,15674,2011-05-08 16:11:00,31.25,12,5,6,32.01906818580252
552316,22382,MEXICO,MXN,15674,2011-05-08 16:11:00,41.25,10,5,6,38.747974499029176
552316,22383,MEXICO,MXN,15674,2011-05-08 16:11:00,41.25,10,5,6,42.603769519512134
552316,23206,MEXICO,MXN,15674,2011-05-08 16:11:00,41.25,10,5,6,40.859517947435904
552316,47566,MEXICO,MXN,15674,2011-05-08 16:11:00,123.75,4,5,6,123.3114131354452
552316,85123A,MEXICO,MXN,15674,2011-05-08 16:11:00,73.75,6,5,6,76.63915728250117
552318,84755,MEXICO,MXN,17231,2011-05-08 16:13:00,16.25,8,5,6,17.43038603676087
552318,84946,MEXICO,MXN,17231,2011-05-08 16:13:00,31.25,6,5,6,29.03890338208973
552319,20724,MEXICO,MXN,13003,2011-05-09 08:23:00,21.25,10,5,0,20.388904988577025
552320,20725,MEXICO,MXN,13985,2011-05-09 08:26:00,41.25,10,5,0,44.02495270756575
552320,20727,MEXICO,MXN,13985,2011-05-09 08:26:00,41.25,10,5,0,44.212902088378954
552320,21790,MEXICO,MXN,13985,2011-05-09 08:26:00,21.25,12,5,0,22.249743800405785
552320,22382,MEXICO,MXN,13985,2011-05-09 08:26:00,41.25,10,5,0,38.3145730578514
552320,22384,MEXICO,MXN,13985,2011-05-09 08:26:00,41.25,10,5,0,44.234344610914135
552321,22993,MEXICO,MXN,17049,2011-05-09 09:15:00,31.25,12,5,0,31.232209869551074
552322,21181,MEXICO,MXN,17049,2011-05-09 09:16:00,52.5,12,5,0,50.11272246704431
552322,22386,MEXICO,MXN,17049,2011-05-09 09:16:00,52.0,10,5,0,47.14888598546147
552322,23199,MEXICO,MXN,17049,2011-05-09 09:16:00,52.0,10,5,0,51.20380253189763
552322,23201,MEXICO,MXN,17049,2011-05-09 09:16:00,52.0,10,5,0,55.59580471985217
552322,85099B,MEXICO,MXN,17049,2011-05-09 09:16:00,52.0,10,5,0,51.87435027435034
552323,22423,MEXICO,MXN,16756,2011-05-09 09:33:00,318.75,2,5,0,310.49000301849344
552323,85123A,MEXICO,MXN,16756,2011-05-09 09:33:00,73.75,6,5,0,73.00462818253114
552324,22629,MEXICO,MXN,16672,2011-05-09 09:46:00,48.75,24,5,0,54.66380084971358
552325,20724,CHILE,CLP,12490,2011-05-09 09:47:00,850.0,10,5,0,866.1363081796719
552325,20725,CHILE,CLP,12490,2011-05-09 09:47:00,1650.0,10,5,0,1852.2724497942934
552325,22386,CHILE,CLP,12490,2011-05-09 09:47:00,2080.0,10,5,0,2040.6739596569166
552325,23199,CHILE,CLP,12490,2011-05-09 09:47:00,2080.0,20,5,0,2138.555851133478
552325,23206,CHILE,CLP,12490,2011-05-09 09:47:00,1650.0,10,5,0,1574.3059406845007
552325,85099B,CHILE,CLP,12490,2011-05-09 09:47:00,2080.0,10,5,0,2202.5190839851884
552326,20725,MEXICO,MXN,15596,2011-05-09 10:02:00,41.25,10,5,0,38.94390950586903
552326,21212,MEXICO,MXN,15596,2011-05-09 10:02:00,13.750000000000002,24,5,0,13.748805898592325
552326,22629,MEXICO,MXN,15596,2011-05-09 10:02:00,48.75,12,5,0,47.17217019332159
552327,84755,MEXICO,MXN,17007,2011-05-09 10:03:00,16.25,64,5,0,16.35890693282417
552328,20725,MEXICO,MXN,14188,2011-05-09 10:03:00,41.25,10,5,0,39.43010275246527
552328,22386,MEXICO,MXN,14188,2011-05-09 10:03:00,52.0,20,5,0,50.79300738563809
552328,23202,MEXICO,MXN,14188,2011-05-09 10:03:00,52.0,20,5,0,54.84414337338881
552328,23203,MEXICO,MXN,14188,2011-05-09 10:03:00,52.0,20,5,0,49.001406636239196
552328,85099B,MEXICO,MXN,14188,2011-05-09 10:03:00,52.0,20,5,0,52.30658251370827
552329,20725,Otro_LATAM,USD,13492,2011-05-09 10:06:00,1.65,10,5,0,1.5788515567436419
552329,22384,Otro_LATAM,USD,13492,2011-05-09 10:06:00,1.65,10,5,0,1.5392311319141185
552329,23206,Otro_LATAM,USD,13492,2011-05-09 10:06:00,1.65,10,5,0,1.6849735242288046
552329,23209,Otro_LATAM,USD,13492,2011-05-09 10:06:00,1.65,10,5,0,1.6074361485998803
552330,47566,MEXICO,MXN,12948,2011-05-09 10:13:00,123.75,4,5,0,108.38211343695596
552332,71459,MEXICO,MXN,13908,2011-05-09 10:24:00,21.25,12,5,0,20.47083829076938
552332,84755,MEXICO,MXN,13908,2011-05-09 10:24:00,16.25,16,5,0,16.458576574634122
552333,20727,MEXICO,MXN,15039,2011-05-09 10:38:00,41.25,1,5,0,42.761326978408654
552333,21212,MEXICO,MXN,15039,2011-05-09 10:38:00,13.750000000000002,2,5,0,14.6110832769641
552333,21213,MEXICO,MXN,15039,2011-05-09 10:38:00,13.750000000000002,2,5,0,14.221539503522612
552333,22197,MEXICO,MXN,15039,2011-05-09 10:38:00,21.25,12,5,0,20.555463464211243
552333,22383,MEXICO,MXN,15039,2011-05-09 10:38:00,41.25,10,5,0,37.606604222464455
552333,22423,MEXICO,MXN,15039,2011-05-09 10:38:00,318.75,1,5,0,348.0553639521751
552333,23202,MEXICO,MXN,15039,2011-05-09 10:38:00,52.0,20,5,0,55.791424832749634
552333,23206,MEXICO,MXN,15039,2011-05-09 10:38:00,41.25,10,5,0,37.87075941166978
552333,23209,MEXICO,MXN,15039,2011-05-09 10:38:00,41.25,10,5,0,37.91661651460884
552333,84991,MEXICO,MXN,15039,2011-05-09 10:38:00,13.750000000000002,2,5,0,12.705950363037001
552333,85099F,MEXICO,MXN,15039,2011-05-09 10:38:00,52.0,20,5,0,55.05398746419458
552336,22423,MEXICO,MXN,15159,2011-05-09 11:26:00,318.75,6,5,0,323.11404428368303
552336,23202,MEXICO,MXN,15159,2011-05-09 11:26:00,52.0,10,5,0,58.690131115458975
552337,22629,COLOMBIA,COP,12621,2011-05-09 11:34:00,8775.0,24,5,0,8992.299310779292
552337,23206,COLOMBIA,COP,12621,2011-05-09 11:34:00,7425.0,10,5,0,7251.002879514858
552353,21498,MEXICO,MXN,17612,2011-05-09 12:14:00,10.5,25,5,0,10.11185492624852
552353,23201,MEXICO,MXN,17612,2011-05-09 12:14:00,52.0,10,5,0,54.220286803238
552353,23203,MEXICO,MXN,17612,2011-05-09 12:14:00,52.0,10,5,0,50.35564723322202
552357,22423,MEXICO,MXN,18219,2011-05-09 12:16:00,318.75,2,5,0,343.1628801040288
552357,84879,MEXICO,MXN,18219,2011-05-09 12:16:00,42.25,8,5,0,40.950140390292376
552357,84978,MEXICO,MXN,18219,2011-05-09 12:16:00,31.25,12,5,0,31.187277761885184
552357,85123A,MEXICO,MXN,18219,2011-05-09 12:16:00,73.75,6,5,0,76.10951573321333
552358,21212,MEXICO,MXN,15673,2011-05-09 12:20:00,13.750000000000002,24,5,0,12.847926754399731
552358,22197,MEXICO,MXN,15673,2011-05-09 12:20:00,21.25,12,5,0,20.64425212750781
552358,22382,MEXICO,MXN,15673,2011-05-09 12:20:00,41.25,10,5,0,40.64532894272113
552358,71459,MEXICO,MXN,15673,2011-05-09 12:20:00,21.25,12,5,0,20.962594503957195
552358,84755,MEXICO,MXN,15673,2011-05-09 12:20:00,16.25,16,5,0,16.405870778412286
552358,84978,MEXICO,MXN,15673,2011-05-09 12:20:00,31.25,12,5,0,32.334794963087454
552364,23201,MEXICO,MXN,13004,2011-05-09 12:25:00,52.0,10,5,0,49.072122062996016
552364,23202,MEXICO,MXN,13004,2011-05-09 12:25:00,52.0,10,5,0,51.749479160865945
552364,84755,MEXICO,MXN,13004,2011-05-09 12:25:00,16.25,16,5,0,15.768092976097552
552364,84991,MEXICO,MXN,13004,2011-05-09 12:25:00,13.750000000000002,24,5,0,14.13895392321891
552365,20728,MEXICO,MXN,16440,2011-05-09 12:25:00,41.25,3,5,0,46.70337389564485
552365,22197,MEXICO,MXN,16440,2011-05-09 12:25:00,21.25,10,5,0,21.824908589966366
552365,22993,MEXICO,MXN,16440,2011-05-09 12:25:00,31.25,2,5,0,30.651634839058907
552365,23199,MEXICO,MXN,16440,2011-05-09 12:25:00,52.0,2,5,0,49.498399775613926
552365,23203,MEXICO,MXN,16440,2011-05-09 12:25:00,52.0,6,5,0,52.57632364306861
552365,23209,MEXICO,MXN,16440,2011-05-09 12:25:00,41.25,1,5,0,44.04829025303193
552371,22197,MEXICO,MXN,17629,2011-05-09 12:28:00,21.25,6,5,0,19.63827683807161
552371,23202,MEXICO,MXN,17629,2011-05-09 12:28:00,52.0,2,5,0,50.54486402182883
552371,23203,MEXICO,MXN,17629,2011-05-09 12:28:00,52.0,2,5,0,53.026121016171565
552372,21212,MEXICO,MXN,13394,2011-05-09 12:29:00,13.750000000000002,24,5,0,14.65298932967515
552372,71459,MEXICO,MXN,13394,2011-05-09 12:29:00,21.25,12,5,0,21.092208266919233
552376,47566,MEXICO,MXN,16326,2011-05-09 12:30:00,123.75,1,5,0,127.19339139420417
552404,47566,MEXICO,MXN,15932,2011-05-09 12:39:00,123.75,8,5,0,127.2981614292048
552404,85123A,MEXICO,MXN,15932,2011-05-09 12:39:00,63.74999999999999,32,5,0,60.41446750781981
552410,22423,MEXICO,MXN,14527,2011-05-09 12:40:00,318.75,1,5,0,291.51628884276624
552410,23199,MEXICO,MXN,14527,2011-05-09 12:40:00,52.0,2,5,0,49.20808426757092
552410,23201,MEXICO,MXN,14527,2011-05-09 12:40:00,52.0,2,5,0,49.00172229475866
552418,21212,MEXICO,MXN,13971,2011-05-09 12:42:00,13.750000000000002,24,5,0,13.109772122338498
552418,23202,MEXICO,MXN,13971,2011-05-09 12:42:00,52.0,10,5,0,46.994514170079256
552418,23203,MEXICO,MXN,13971,2011-05-09 12:42:00,52.0,10,5,0,57.11802401142721
552418,47566,MEXICO,MXN,13971,2011-05-09 12:42:00,123.75,4,5,0,126.75944385650983
552442,21080,MEXICO,MXN,14667,2011-05-09 13:03:00,21.25,4,5,0,21.610307745403663
552442,22383,MEXICO,MXN,14667,2011-05-09 13:03:00,41.25,1,5,0,41.63864883799389
552442,84879,MEXICO,MXN,14667,2011-05-09 13:03:00,42.25,8,5,0,43.40686018578456
552444,21181,MEXICO,MXN,17634,2011-05-09 13:10:00,52.5,3,5,0,51.12674171525694
552444,85123A,MEXICO,MXN,17634,2011-05-09 13:10:00,73.75,3,5,0,78.07304613893803
552445,22178,MEXICO,MXN,16839,2011-05-09 13:27:00,26.5,96,5,0,29.004564365911925
552445,23203,MEXICO,MXN,16839,2011-05-09 13:27:00,52.0,10,5,0,50.86012914607165
552445,23209,MEXICO,MXN,16839,2011-05-09 13:27:00,41.25,10,5,0,42.555163683445734
552445,47566,MEXICO,MXN,16839,2011-05-09 13:27:00,103.75000000000001,50,5,0,104.33634654339313
552445,84978,MEXICO,MXN,16839,2011-05-09 13:27:00,26.5,36,5,0,28.245237499642904
552445,85099B,MEXICO,MXN,16839,2011-05-09 13:27:00,52.0,10,5,0,55.66026448117777
552446,20725,MEXICO,MXN,16729,2011-05-09 13:28:00,41.25,4,5,0,43.96608011697537
552446,22382,MEXICO,MXN,16729,2011-05-09 13:28:00,41.25,4,5,0,43.45601924905948
552446,23206,MEXICO,MXN,16729,2011-05-09 13:28:00,41.25,5,5,0,40.83860021263044
552446,23209,MEXICO,MXN,16729,2011-05-09 13:28:00,41.25,5,5,0,40.656843696619354
552449,22423,Otro_LATAM,USD,12355,2011-05-09 13:49:00,12.75,2,5,0,12.086342261465262
552450,20724,MEXICO,MXN,13798,2011-05-09 13:51:00,18.0,100,5,0,19.43114114431987
552450,21181,MEXICO,MXN,13798,2011-05-09 13:51:00,46.25,48,5,0,47.98515963763476
552452,22178,MEXICO,MXN,13752,2011-05-09 14:02:00,31.25,18,5,0,31.2120129057402
552453,20725,MEXICO,MXN,12840,2011-05-09 14:10:00,41.25,20,5,0,38.76023362982716
552453,20728,MEXICO,MXN,12840,2011-05-09 14:10:00,41.25,20,5,0,43.78649511885763
552453,22382,MEXICO,MXN,12840,2011-05-09 14:10:00,41.25,20,5,0,44.34351877090366
552453,22384,MEXICO,MXN,12840,2011-05-09 14:10:00,41.25,20,5,0,38.42959766445059
552453,22386,MEXICO,MXN,12840,2011-05-09 14:10:00,52.0,10,5,0,56.13547783345805
552453,23199,MEXICO,MXN,12840,2011-05-09 14:10:00,52.0,10,5,0,51.46522764846174
552453,23201,MEXICO,MXN,12840,2011-05-09 14:10:00,52.0,10,5,0,52.99737993274677
552453,23206,MEXICO,MXN,12840,2011-05-09 14:10:00,41.25,20,5,0,44.03479503837489
552453,23209,MEXICO,MXN,12840,2011-05-09 14:10:00,41.25,20,5,0,41.72366796822495
552453,85099B,MEXICO,MXN,12840,2011-05-09 14:10:00,52.0,10,5,0,52.35556948828656
552453,85099F,MEXICO,MXN,12840,2011-05-09 14:10:00,52.0,10,5,0,52.4839064045241
552454,85123A,MEXICO,MXN,18172,2011-05-09 14:22:00,63.74999999999999,128,5,0,69.18135876962818
552456,20725,MEXICO,MXN,13999,2011-05-09 14:40:00,41.25,10,5,0,40.54617249454174
552456,22411,MEXICO,MXN,13999,2011-05-09 14:40:00,52.0,10,5,0,52.5864802178796
552456,47566,MEXICO,MXN,13999,2011-05-09 14:40:00,123.75,8,5,0,129.01532120447155
552456,84755,MEXICO,MXN,13999,2011-05-09 14:40:00,16.25,16,5,0,16.41845942324829
552457,20725,MEXICO,MXN,16477,2011-05-09 14:40:00,41.25,10,5,0,40.433959319479214
552457,20727,MEXICO,MXN,16477,2011-05-09 14:40:00,41.25,10,5,0,46.56565951717768
552457,20728,MEXICO,MXN,16477,2011-05-09 14:40:00,41.25,10,5,0,35.302341694389526
552457,22383,MEXICO,MXN,16477,2011-05-09 14:40:00,41.25,10,5,0,42.387121752909316
552457,22384,MEXICO,MXN,16477,2011-05-09 14:40:00,41.25,10,5,0,42.351114438679
552457,23206,MEXICO,MXN,16477,2011-05-09 14:40:00,41.25,10,5,0,42.06827832465365
552457,47566,MEXICO,MXN,16477,2011-05-09 14:40:00,123.75,4,5,0,121.246815026722
552457,84755,MEXICO,MXN,16477,2011-05-09 14:40:00,16.25,16,5,0,15.914519158480722
552457,85123A,MEXICO,MXN,16477,2011-05-09 14:40:00,73.75,6,5,0,66.95461919593971
552460,20725,MEXICO,MXN,13178,2011-05-09 14:44:00,41.25,10,5,0,38.529291344311574
552460,20727,MEXICO,MXN,13178,2011-05-09 14:44:00,41.25,10,5,0,43.51066934369786
552460,20728,MEXICO,MXN,13178,2011-05-09 14:44:00,41.25,10,5,0,45.42744622369729
552460,21931,MEXICO,MXN,13178,2011-05-09 14:44:00,52.0,10,5,0,51.0934565668891
552460,22382,MEXICO,MXN,13178,2011-05-09 14:44:00,41.25,10,5,0,41.52970577989682
552460,22383,MEXICO,MXN,13178,2011-05-09 14:44:00,41.25,20,5,0,45.84744455155453
552460,22384,MEXICO,MXN,13178,2011-05-09 14:44:00,41.25,10,5,0,43.682897169079276
552460,22411,MEXICO,MXN,13178,2011-05-09 14:44:00,52.0,10,5,0,52.023784145880796
552460,22629,MEXICO,MXN,13178,2011-05-09 14:44:00,48.75,12,5,0,48.51584332213503
552460,23202,MEXICO,MXN,13178,2011-05-09 14:44:00,52.0,10,5,0,54.92822663035638
552460,23203,MEXICO,MXN,13178,2011-05-09 14:44:00,52.0,10,5,0,54.538848592226294
552460,23206,MEXICO,MXN,13178,2011-05-09 14:44:00,41.25,10,5,0,40.34321965125643
552460,23209,MEXICO,MXN,13178,2011-05-09 14:44:00,41.25,20,5,0,41.892976666379624
552460,85099C,MEXICO,MXN,13178,2011-05-09 14:44:00,52.0,10,5,0,53.03612987766709
552461,47566,MEXICO,MXN,17723,2011-05-09 14:44:00,103.75000000000001,50,5,0,100.54253701327761
552463,22178,MEXICO,MXN,14699,2011-05-09 14:54:00,31.25,12,5,0,31.31892414656935
552463,84755,MEXICO,MXN,14699,2011-05-09 14:54:00,16.25,16,5,0,16.620909135887995
552465,20725,MEXICO,MXN,16242,2011-05-09 15:17:00,41.25,5,5,0,41.87925394949482
552465,20727,MEXICO,MXN,16242,2011-05-09 15:17:00,41.25,5,5,0,42.71645256557537
552465,20728,MEXICO,MXN,16242,2011-05-09 15:17:00,41.25,6,5,0,40.92227576061733
552465,22384,MEXICO,MXN,16242,2011-05-09 15:17:00,41.25,5,5,0,38.15789877073537
552465,22386,MEXICO,MXN,16242,2011-05-09 15:17:00,52.0,4,5,0,54.12978012011771
552465,23201,MEXICO,MXN,16242,2011-05-09 15:17:00,52.0,4,5,0,53.86157497760904
552465,23203,MEXICO,MXN,16242,2011-05-09 15:17:00,52.0,6,5,0,53.96733365503318
552465,23209,MEXICO,MXN,16242,2011-05-09 15:17:00,41.25,10,5,0,42.451866339783756
552465,85099F,MEXICO,MXN,16242,2011-05-09 15:17:00,52.0,10,5,0,51.01290135576516
552466,22178,MEXICO,MXN,13458,2011-05-09 15:21:00,31.25,24,5,0,36.564728828239296
552466,22197,MEXICO,MXN,13458,2011-05-09 15:21:00,21.25,24,5,0,22.546795791762356
552466,22383,MEXICO,MXN,13458,2011-05-09 15:21:00,41.25,10,5,0,42.53673869322691
552466,23209,MEXICO,MXN,13458,2011-05-09 15:21:00,41.25,10,5,0,40.874265069204334
552466,84879,MEXICO,MXN,13458,2011-05-09 15:21:00,42.25,16,5,0,42.15463029664269
552466,85123A,MEXICO,MXN,13458,2011-05-09 15:21:00,63.74999999999999,32,5,0,66.47421715647997
552467,20728,MEXICO,MXN,15249,2011-05-09 15:29:00,41.25,20,5,0,42.04875965230291
552467,22383,MEXICO,MXN,15249,2011-05-09 15:29:00,41.25,30,5,0,40.52899620678698
552467,22993,MEXICO,MXN,15249,2011-05-09 15:29:00,31.25,24,5,0,29.82751894538567
552467,23206,MEXICO,MXN,15249,2011-05-09 15:29:00,41.25,20,5,0,38.512577527637056
552467,47566,MEXICO,MXN,15249,2011-05-09 15:29:00,123.75,12,5,0,123.18985246982982
552468,20727,MEXICO,MXN,13141,2011-05-09 15:33:00,41.25,10,5,0,43.409315209670986
552468,21498,MEXICO,MXN,13141,2011-05-09 15:33:00,10.5,25,5,0,10.30673830444881
